Date,Forecast
2021-06-21,155.1308
2021-06-28,155.1308
2021-07-05,155.1308
2021-07-12,155.1308
2021-07-19,155.1308
2021-07-26,155.1308
2021-08-02,155.1308
2021-08-09,155.1308
2021-08-16,155.1308
2021-08-23,155.1308
2021-08-30,155.1308
2021-09-06,155.1308
2021-09-13,155.1308
2021-09-20,155.1308
2021-09-27,155.1308
2021-10-04,155.1308
2021-10-11,155.1308
2021-10-18,155.1308
2021-10-25,155.1308
2021-11-01,155.1308
2021-11-08,155.1308
2021-11-15,155.1308
2021-11-22,155.1308
2021-11-29,155.1308
2021-12-06,155.1308
2021-12-13,155.1308
2021-12-20,155.1308
2021-12-27,155.1308
