Date,Forecast
2020-01-06,48.11836676299571
2020-01-13,36.08478944003581
2020-01-20,31.571519680321213
2020-01-27,39.1328262835741
2020-02-03,47.59726082533597
2020-02-10,47.579426482319825
2020-02-17,32.01622919738293
2020-02-24,11.0
2020-03-02,11.0
2020-03-09,11.0
2020-03-16,44.260547012090676
2020-03-23,84.97538658976555
2020-03-30,75.83031053096056
2020-04-06,33.70126739889383
2020-04-13,11.0
2020-04-20,11.0
2020-04-27,11.0
2020-05-04,11.0
2020-05-11,11.0
2020-05-18,11.0
2020-05-25,11.0
2020-06-01,11.0
2020-06-08,11.0
2020-06-15,82.93661396950483
2020-06-22,141.79089549183843
2020-06-29,153.09047988057134
2020-07-06,132.75037576258183
2020-07-13,99.88872754573822
2020-07-20,46.69600808620452
2020-07-27,11.0
2020-08-03,11.0
2020-08-10,11.0
2020-08-17,11.0
2020-08-24,62.94608691334724
2020-08-31,196.49609491229054
2020-09-07,301.71290957927704
2020-09-14,349.93269604444504
2020-09-21,350.1724662184715
2020-09-28,333.10173630714417
2020-10-05,321.5854267477989
2020-10-12,317.4091742038727
2020-10-19,289.93684899806976
2020-10-26,219.82362304627893
2020-11-02,162.5982035398483
2020-11-09,176.5143852829933
2020-11-16,265.10039979219437
2020-11-23,389.0466420054436
2020-11-30,475.7484561800957
2020-12-07,459.565852612257
2020-12-14,361.0315463244915
2020-12-21,238.84028325974938
2020-12-28,140.05925659090278
2021-01-04,86.6684602200985
2021-01-11,76.01614677906036
2021-01-18,76.59549960121512
2021-01-25,34.874799087643616
2021-02-01,11.0
2021-02-08,41.042106412351124
2021-02-15,98.81788496673107
2021-02-22,115.19423253834248
2021-03-01,77.90142036601901
2021-03-08,23.793200641870495
2021-03-15,11.0
2021-03-22,29.920266985893246
2021-03-29,44.1991362273693
2021-04-05,17.608920767903324
2021-04-12,11.0
2021-04-19,11.0
2021-04-26,11.0
2021-05-03,11.0
2021-05-10,11.0
2021-05-17,67.6111560575664
2021-05-24,112.89408904314041
2021-05-31,108.25118315964937
2021-06-07,66.06416843831539
2021-06-14,11.0
2021-06-21,11.0
2021-06-28,11.0
2021-07-05,11.0
2021-07-12,11.0
2021-07-19,11.0
2021-07-26,11.0
2021-08-02,98.09115344285965
2021-08-09,203.91013851761815
2021-08-16,261.67440254986286
2021-08-23,273.9831953048706
2021-08-30,268.138573884964
2021-09-06,263.75689524412155
2021-09-13,257.2373297214508
2021-09-20,213.37279355525968
2021-09-27,119.90645696222782
2021-10-04,79.87982353568077
2021-10-11,146.3069660812616
2021-10-18,268.30582571029663
2021-10-25,414.21941420435905
2021-11-01,531.9722957909107
2021-11-08,561.4366093873977
2021-11-15,503.98257514834404
2021-11-22,410.89212426543236
2021-11-29,321.03873032331467
2021-12-06,253.5210196971893
2021-12-13,200.84973333775994
2021-12-20,128.48788000643253
2021-12-27,71.42533951997757
2022-01-03,35.70762699842452
2022-01-10,79.58742808550596
2022-01-17,170.8280785679817
2022-01-24,184.05938962101933
2022-01-31,121.14661009609699
2022-02-07,36.060970418155186
2022-02-14,11.0
2022-02-21,26.917330682277676
2022-02-28,68.13094935566187
2022-03-07,62.72383987903594
2022-03-14,11.0
2022-03-21,11.0
2022-03-28,11.0
2022-04-04,11.0
2022-04-11,11.869158901274204
2022-04-18,72.34392787888646
2022-04-25,92.05325083434582
2022-05-02,64.27357646077871
2022-05-09,13.812735229730606
2022-05-16,11.0
2022-05-23,11.0
2022-05-30,11.0
2022-06-06,11.0
2022-06-13,11.0
2022-06-20,11.0
2022-06-27,11.0
2022-07-04,26.897038631141182
2022-07-11,128.1625369042158
2022-07-18,191.56936363875863
2022-07-25,208.11850085854527
2022-08-01,200.95865449309346
2022-08-08,189.07791788876054
2022-08-15,164.91413062810895
2022-08-22,93.88121912628412
2022-08-29,11.0
2022-09-05,11.0
2022-09-12,38.43557129800319
2022-09-19,169.6739771366119
2022-09-26,310.97071304917336
2022-10-03,421.2050505578518
2022-10-10,465.27941754460335
2022-10-17,445.54159554839134
2022-10-24,398.7752721309662
2022-10-31,359.05484679341316
2022-11-07,331.29133105278015
2022-11-14,297.40081280469894
2022-11-21,229.6010881513357
2022-11-28,143.19996020197866
2022-12-05,112.55663295090199
2022-12-12,163.02884507179257
2022-12-19,263.62950935959816
2022-12-26,299.6730118393898
2023-01-02,239.79870963096616
2023-01-09,134.62389943003652
2023-01-16,42.30071629583835
2023-01-23,11.0
2023-01-30,41.973697483539574
2023-02-06,81.7657075598836
2023-02-13,58.69545678049325
2023-02-20,11.0
2023-02-27,11.0
2023-03-06,11.0
2023-03-13,45.892369449138634
2023-03-20,86.36801338195801
2023-03-27,77.20376640185714
2023-04-03,34.69043906033039
2023-04-10,11.0
2023-04-17,11.0
2023-04-24,11.0
2023-05-01,11.0
2023-05-08,11.0
2023-05-15,11.0
2023-05-22,11.0
2023-05-29,11.0
2023-06-05,11.0
2023-06-12,82.93681345880032
2023-06-19,141.78756801038978
2023-06-26,153.08837327361104
2023-07-03,132.75002466142178
2023-07-10,99.88852007687092
2023-07-17,46.695960208773606
2023-07-24,11.0
2023-07-31,11.0
2023-08-07,11.0
2023-08-14,11.0
2023-08-21,62.945991158485405
2023-08-28,196.49606299400327
2023-09-04,301.71287766098976
2023-09-11,349.9327279627323
2023-09-18,350.1724662184715
2023-09-25,333.10176822543144
2023-10-02,321.5854586660862
2023-10-09,317.40923804044724
2023-10-16,289.93688091635704
2023-10-23,219.8236070871353
2023-10-30,162.59817162156102
2023-11-06,176.5143852829933
2023-11-13,265.100415751338
