Date,Forecast
2020-01-06,57.53074496984482
2020-01-13,56.45122340321541
2020-01-20,65.100909948349
2020-01-27,69.40605247020721
2020-02-03,68.66139990091324
2020-02-10,65.79564422369003
2020-02-17,60.17903512716293
2020-02-24,51.71510988473892
2020-03-02,43.839339911937714
2020-03-09,39.82124614715576
2020-03-16,41.45078402757645
2020-03-23,47.12905892729759
2020-03-30,54.70184448361397
2020-04-06,62.03879129886627
2020-04-13,68.39290738105774
2020-04-20,72.1291298866272
2020-04-27,69.44972434639931
2020-05-04,59.18717294931412
2020-05-11,45.151416540145874
2020-05-18,33.33969783782959
2020-05-25,28.23882269859314
2020-06-01,30.801949381828308
2020-06-08,38.69751691818237
2020-06-15,47.98925298452377
2020-06-22,55.06263279914856
2020-06-29,58.053401708602905
2020-07-06,57.23573634028435
2020-07-13,54.03146195411682
2020-07-20,49.767657190561295
2020-07-27,45.831737637519836
2020-08-03,44.236659824848175
2020-08-10,46.87086835503578
2020-08-17,54.08685481548309
2020-08-24,64.26455837488174
2020-08-31,74.62735748291016
2020-09-07,82.56435030698776
2020-09-14,86.6817501783371
2020-09-21,87.0422175526619
2020-09-28,84.60687321424484
2020-10-05,80.45277464389801
2020-10-12,75.31503105163574
2020-10-19,69.85504657030106
2020-10-26,65.2629189491272
2020-11-02,63.08862182497978
2020-11-09,64.23794943094254
2020-11-16,68.2268455028534
2020-11-23,73.36368197202682
2020-11-30,77.72130501270294
2020-12-07,80.24441748857498
2020-12-14,81.05446779727936
2020-12-21,81.10041809082031
2020-12-28,81.3589004278183
