Date,Forecast
2021-06-14,159.12335
2021-06-21,159.12335
2021-06-28,159.12335
2021-07-05,159.12335
2021-07-12,159.12335
2021-07-19,159.12335
2021-07-26,159.12335
2021-08-02,159.12335
2021-08-09,159.12335
2021-08-16,159.12335
2021-08-23,159.12335
2021-08-30,159.12335
2021-09-06,159.12335
2021-09-13,159.12335
2021-09-20,159.12335
2021-09-27,159.12335
2021-10-04,159.12335
2021-10-11,159.12335
2021-10-18,159.12335
2021-10-25,159.12335
2021-11-01,159.12335
2021-11-08,159.12335
2021-11-15,159.12335
2021-11-22,159.12335
2021-11-29,159.12335
2021-12-06,159.12335
2021-12-13,159.12335
2021-12-20,159.12335
2021-12-27,159.12335
