Date,Forecast
2021-06-21,87.8925
2021-06-28,87.8925
2021-07-05,87.8925
2021-07-12,87.8925
2021-07-19,87.8925
2021-07-26,87.8925
2021-08-02,87.8925
2021-08-09,87.8925
2021-08-16,87.8925
2021-08-23,87.8925
2021-08-30,87.8925
2021-09-06,87.8925
2021-09-13,87.8925
2021-09-20,87.8925
2021-09-27,87.8925
2021-10-04,87.8925
2021-10-11,87.8925
2021-10-18,87.8925
2021-10-25,87.8925
2021-11-01,87.8925
2021-11-08,87.8925
2021-11-15,87.8925
2021-11-22,87.8925
2021-11-29,87.8925
2021-12-06,87.8925
2021-12-13,87.8925
2021-12-20,87.8925
2021-12-27,87.8925
