Date,Forecast
2017-01-02,52.98881999743357
2017-01-09,55.561641475608745
2017-01-16,50.612315242051196
2017-01-23,62.02259644715438
2017-01-30,56.58654857699498
2017-02-06,59.059021259617495
2017-02-13,53.0309040048759
2017-02-20,60.2467577267344
2017-02-27,58.74821486807161
2017-03-06,51.4185000096057
2017-03-13,55.57675217620811
2017-03-20,58.08457678882908
2017-03-27,58.76744741658578
2017-04-03,58.867190290232536
2017-04-10,58.77498156667793
2017-04-17,57.077929962458164
2017-04-24,57.5028425710814
2017-05-01,58.54175237031885
2017-05-08,62.46748132704728
2017-05-15,58.53668668959013
2017-05-22,59.25109511365
2017-05-29,55.65835051522584
2017-06-05,59.9988437947938
2017-06-12,50.67865553140203
2017-06-19,53.295827793434114
2017-06-26,49.44051574884148
2017-07-03,45.04610304599426
2017-07-10,51.14427340947759
2017-07-17,48.08178089927261
2017-07-24,48.37982626920579
2017-07-31,47.80429949788073
2017-08-07,47.25084005034574
2017-08-14,47.80579418429815
2017-08-21,50.428256453873296
2017-08-28,53.09886886500709
2017-09-04,55.82337920857827
2017-09-11,58.499119103592804
2017-09-18,56.875126070957464
2017-09-25,57.860823394457825
2017-10-02,50.18158155861291
2017-10-09,54.8866187652943
2017-10-16,54.89693765461358
2017-10-23,56.86335373193584
2017-10-30,57.378473535032924
2017-11-06,57.53576968890822
2017-11-13,54.70544411668246
2017-11-20,46.33947309414438
2017-11-27,55.26977854331304
2017-12-04,60.01981096772297
2017-12-11,55.81799085655649
2017-12-18,48.091728913439155
2017-12-25,48.0958590643666
2018-01-01,50.41508024800247
2018-01-08,51.0300996669094
2018-01-15,49.83109515589998
2018-01-22,52.47836786886801
2018-01-29,51.26462123656716
2018-02-05,51.82818387614128
2018-02-12,50.42597441458914
2018-02-19,52.091289040829295
2018-02-26,51.756261668258794
2018-03-05,50.0340733781214
2018-03-12,51.03094564797321
2018-03-19,51.60875127730333
2018-03-26,51.760855979564106
2018-04-02,51.78467348513006
2018-04-09,51.762656055446975
2018-04-16,51.379514584326266
2018-04-23,51.475380709414644
2018-04-30,51.71148741316913
2018-05-07,52.571890430988354
2018-05-14,51.710273559091064
2018-05-21,51.86928163924938
2018-05-28,51.051246098797776
2018-06-04,52.03515338317001
2018-06-11,49.84960932920499
2018-06-18,50.490781597602435
2018-06-25,49.537468695805046
2018-07-02,48.38089894955299
2018-07-09,49.9654492542425
2018-07-16,49.187855752046104
2018-07-23,49.265453087625055
2018-07-30,49.11569994268096
2018-08-06,48.971139405617755
2018-08-13,49.11611536754144
2018-08-20,49.78677592661706
2018-08-27,50.44345593490243
2018-09-03,51.089445236686075
2018-09-10,51.701269146552505
2018-09-17,51.332523924528
2018-09-24,51.557173886330126
2018-10-01,49.72476788179385
2018-10-08,50.86987548921405
2018-10-15,50.872467534669404
2018-10-22,51.32964250671608
2018-10-29,51.44766074539709
2018-11-05,51.48337306421769
2018-11-12,50.827273468059225
2018-11-19,48.72959571571526
2018-11-26,50.96006124254946
2018-12-03,52.040086929387094
2018-12-10,51.08810825584974
2018-12-17,49.19060880240181
2018-12-24,49.191751676165886
2018-12-31,49.7832985650099
2019-01-07,49.93689695376283
2019-01-14,49.636240245025164
2019-01-21,50.29317012171647
2019-01-28,49.99503481207177
2019-02-04,50.134121613709816
2019-02-11,49.786042112159
2019-02-18,50.19865292137128
2019-02-25,50.11640006602532
2019-03-04,49.68754064822145
2019-03-11,49.93706312716237
2019-03-18,50.08010737567101
2019-03-25,50.117534773002575
2019-04-01,50.12341618338399
2019-04-08,50.117979346327886
2019-04-15,50.02350488200721
2019-04-22,50.04717784813714
2019-04-29,50.105408293884906
2019-05-06,50.315895040501836
2019-05-13,50.10510828648237
2019-05-20,50.14418954529013
2019-05-27,49.94212853900814
2019-06-03,50.18487980742463
2019-06-10,49.64095425374302
2019-06-17,49.802297813759075
2019-06-24,49.56185211597129
2019-07-01,49.265534018918856
2019-07-08,49.67021634918005
2019-07-15,49.472812729241234
2019-07-22,49.49262005373425
2019-07-29,49.45438067439453
2019-08-05,49.41739805778941
2019-08-12,49.45448728892357
2019-08-19,49.62505762205677
2019-08-26,49.79044215273942
2019-09-02,49.951613069063505
2019-09-09,50.10288266020991
2019-09-16,50.01187191250555
2019-09-23,50.067373806749316
2019-09-30,49.609357319060955
2019-10-07,49.89699774973048
2019-10-14,49.89764610293277
2019-10-21,50.01115590941522
2019-10-28,50.04034077855742
2019-11-04,50.04915967826047
2019-11-11,49.886384008231
2019-11-18,49.35541266630536
2019-11-25,49.919451966264916
2019-12-02,50.18609353768981
2019-12-09,49.951279690467935
2019-12-16,49.47351850106895
2019-12-23,49.4738114796476
2019-12-30,49.624174684293585
2020-01-06,49.66300476207076
2020-01-13,49.58691681778112
2020-01-20,49.75273393179482
2020-01-27,49.67767810414158
2020-02-03,49.712734327931784
2020-02-10,49.624869210414346
2020-02-17,49.728974605537545
2020-02-24,49.708271097263854
2020-03-02,49.59992390201788
2020-03-09,49.663045986533284
2020-03-16,49.699128889364985
2020-03-23,49.70855694706629
2020-03-30,49.710038489222406
2020-04-06,49.708668940652714
2020-04-13,49.68486006331415
2020-04-20,49.69082883574877
2020-04-27,49.705503028019635
2020-05-04,49.7584409727652
2020-05-11,49.70542743860652
2020-05-18,49.71526861815043
2020-05-25,49.66432535562858
2020-06-01,49.72550926201904
2020-06-08,49.58811292911949
2020-06-15,49.628982814787264
2020-06-22,49.56803999540059
2020-06-29,49.49263738309429
2020-07-06,49.59553251329747
2020-07-13,49.54541721877825
2020-07-20,49.55045244314981
